DateTime,Gate,Ingress,Egress
2025-02-04 14:15:00,THE LIVING WORLD,16,38
2025-02-04 14:30:00,SOUTH GATE,12,10
2025-02-04 14:30:00,THE LIVING WORLD,27,41
2025-02-04 14:45:00,SOUTH GATE,4,17
2025-02-04 14:45:00,THE LIVING WORLD,37,29
2025-02-04 15:00:00,SOUTH GATE,12,29
2025-02-04 15:00:00,THE LIVING WORLD,21,25
2025-02-04 15:15:00,SOUTH GATE,3,11
2025-02-04 15:15:00,THE LIVING WORLD,11,63
2025-02-04 15:30:00,SOUTH GATE,8,29
2025-02-04 15:30:00,THE LIVING WORLD,20,22
2025-02-04 15:45:00,SOUTH GATE,0,34
2025-02-04 15:45:00,THE LIVING WORLD,9,83
2025-02-04 16:00:00,SOUTH GATE,1,32
2025-02-04 16:00:00,THE LIVING WORLD,9,74
2025-02-04 16:15:00,SOUTH GATE,0,7
2025-02-04 16:15:00,THE LIVING WORLD,5,23
2025-02-04 16:30:00,SOUTH GATE,0,1
2025-02-04 16:30:00,THE LIVING WORLD,0,16
2025-02-04 16:45:00,SOUTH GATE,0,2
2025-02-04 16:45:00,THE LIVING WORLD,0,6
2025-02-04 17:00:00,THE LIVING WORLD,0,16
2025-02-04 17:15:00,THE LIVING WORLD,0,3
2025-02-04 17:30:00,THE LIVING WORLD,0,1
2025-02-04 18:15:00,THE LIVING WORLD,3,0
2025-02-04 18:30:00,THE LIVING WORLD,0,1
2025-02-05 08:45:00,THE LIVING WORLD,21,2
2025-02-05 09:00:00,SOUTH GATE,1,2
2025-02-05 09:00:00,THE LIVING WORLD,30,12
2025-02-05 09:15:00,SOUTH GATE,2,2
2025-02-05 09:15:00,THE LIVING WORLD,23,5
2025-02-05 09:30:00,SOUTH GATE,4,1
2025-02-05 09:30:00,THE LIVING WORLD,15,3
2025-02-05 09:45:00,SOUTH GATE,1,0
2025-02-05 09:45:00,THE LIVING WORLD,18,10
2025-02-05 10:00:00,SOUTH GATE,7,1
2025-02-05 10:00:00,THE LIVING WORLD,9,2
2025-02-05 10:15:00,SOUTH GATE,3,2
2025-02-05 10:15:00,THE LIVING WORLD,3,6
2025-02-05 10:30:00,SOUTH GATE,1,0
2025-02-05 10:30:00,THE LIVING WORLD,4,8
2025-02-05 10:45:00,SOUTH GATE,2,1
2025-02-05 10:45:00,THE LIVING WORLD,12,7
2025-02-05 11:00:00,SOUTH GATE,5,0
2025-02-05 11:00:00,THE LIVING WORLD,24,6
2025-02-05 11:15:00,SOUTH GATE,12,6
2025-02-05 11:15:00,THE LIVING WORLD,5,9
2025-02-05 11:30:00,SOUTH GATE,10,1
2025-02-05 11:30:00,THE LIVING WORLD,8,2
2025-02-05 11:45:00,SOUTH GATE,6,1
2025-02-05 11:45:00,THE LIVING WORLD,12,11
2025-02-05 12:00:00,THE LIVING WORLD,16,14
2025-02-05 12:15:00,SOUTH GATE,6,16
2025-02-05 12:15:00,THE LIVING WORLD,24,3
2025-02-05 12:30:00,SOUTH GATE,2,4
2025-02-05 12:30:00,THE LIVING WORLD,18,27
2025-02-05 12:45:00,SOUTH GATE,3,13
2025-02-05 12:45:00,THE LIVING WORLD,14,18
2025-02-05 13:00:00,SOUTH GATE,1,4
2025-02-05 13:00:00,THE LIVING WORLD,10,13
2025-02-05 13:15:00,SOUTH GATE,1,7
2025-02-05 13:15:00,THE LIVING WORLD,14,5
2025-02-05 13:30:00,SOUTH GATE,2,2
2025-02-05 13:30:00,THE LIVING WORLD,9,16
2025-02-05 13:45:00,SOUTH GATE,5,4
2025-02-05 13:45:00,THE LIVING WORLD,13,17
2025-02-05 14:00:00,SOUTH GATE,2,4
2025-02-05 14:00:00,THE LIVING WORLD,11,15
2025-02-05 14:15:00,SOUTH GATE,3,1
2025-02-05 14:15:00,THE LIVING WORLD,11,13
2025-02-05 14:30:00,THE LIVING WORLD,18,20
2025-02-05 14:45:00,SOUTH GATE,4,1
2025-02-05 14:45:00,THE LIVING WORLD,21,19
2025-02-05 15:00:00,SOUTH GATE,2,3
2025-02-05 15:00:00,THE LIVING WORLD,17,17
2025-02-05 15:15:00,THE LIVING WORLD,11,18
2025-02-05 15:30:00,SOUTH GATE,1,4
2025-02-05 15:30:00,THE LIVING WORLD,12,23
2025-02-05 15:45:00,SOUTH GATE,0,3
2025-02-05 15:45:00,THE LIVING WORLD,10,34
2025-02-05 16:00:00,SOUTH GATE,3,11
2025-02-05 16:00:00,THE LIVING WORLD,3,32
2025-02-05 16:15:00,SOUTH GATE,0,8
2025-02-05 16:15:00,THE LIVING WORLD,0,12
2025-02-05 16:30:00,THE LIVING WORLD,2,12
2025-02-05 16:45:00,SOUTH GATE,2,5
2025-02-05 16:45:00,THE LIVING WORLD,2,9
2025-02-05 17:00:00,THE LIVING WORLD,0,20
2025-02-05 17:15:00,THE LIVING WORLD,0,3
2025-02-05 17:30:00,THE LIVING WORLD,0,2
2025-02-05 17:45:00,THE LIVING WORLD,0,3
2025-02-06 08:45:00,SOUTH GATE,1,0
2025-02-06 08:45:00,THE LIVING WORLD,34,8
2025-02-06 09:00:00,SOUTH GATE,1,1
2025-02-06 09:00:00,THE LIVING WORLD,27,9
2025-02-06 09:15:00,SOUTH GATE,2,1
2025-02-06 09:15:00,THE LIVING WORLD,25,6
2025-02-06 09:30:00,SOUTH GATE,4,1
2025-02-06 09:30:00,THE LIVING WORLD,14,1
2025-02-06 09:45:00,SOUTH GATE,5,4
2025-02-06 09:45:00,THE LIVING WORLD,21,10
2025-02-06 10:00:00,SOUTH GATE,9,1
2025-02-06 10:00:00,THE LIVING WORLD,30,3
2025-02-06 10:15:00,SOUTH GATE,6,0
2025-02-06 10:15:00,THE LIVING WORLD,49,14
2025-02-06 10:30:00,SOUTH GATE,8,0
2025-02-06 10:30:00,THE LIVING WORLD,27,7
2025-02-06 10:45:00,SOUTH GATE,12,6
2025-02-06 10:45:00,THE LIVING WORLD,22,8
2025-02-06 11:00:00,SOUTH GATE,11,3
2025-02-06 11:00:00,THE LIVING WORLD,19,16
2025-02-06 11:15:00,SOUTH GATE,1,7
2025-02-06 11:15:00,THE LIVING WORLD,28,16
2025-02-06 11:30:00,SOUTH GATE,6,4
2025-02-06 11:30:00,THE LIVING WORLD,29,31
2025-02-06 11:45:00,SOUTH GATE,11,7
2025-02-06 11:45:00,THE LIVING WORLD,27,28
2025-02-06 12:00:00,SOUTH GATE,7,1
2025-02-06 12:00:00,THE LIVING WORLD,32,26
2025-02-06 12:15:00,SOUTH GATE,13,12
2025-02-06 12:15:00,THE LIVING WORLD,37,28
2025-02-06 12:30:00,SOUTH GATE,4,0
2025-02-06 12:30:00,THE LIVING WORLD,37,53
2025-02-06 12:45:00,SOUTH GATE,11,7
2025-02-06 12:45:00,THE LIVING WORLD,48,26
2025-02-06 13:00:00,SOUTH GATE,3,8
2025-02-06 13:00:00,THE LIVING WORLD,40,47
2025-02-06 13:15:00,SOUTH GATE,17,14
2025-02-06 13:15:00,THE LIVING WORLD,27,24
2025-02-06 13:30:00,SOUTH GATE,5,8
2025-02-06 13:30:00,THE LIVING WORLD,21,15
2025-02-06 13:45:00,SOUTH GATE,7,4
2025-02-06 13:45:00,THE LIVING WORLD,14,23
2025-02-06 14:00:00,SOUTH GATE,7,4
2025-02-06 14:00:00,THE LIVING WORLD,14,21
2025-02-06 14:15:00,SOUTH GATE,2,4
2025-02-06 14:15:00,THE LIVING WORLD,23,21
2025-02-06 14:30:00,SOUTH GATE,15,3
2025-02-06 14:30:00,THE LIVING WORLD,10,32
2025-02-06 14:45:00,SOUTH GATE,2,8
2025-02-06 14:45:00,THE LIVING WORLD,21,34
2025-02-06 15:00:00,SOUTH GATE,13,3
2025-02-06 15:00:00,THE LIVING WORLD,16,33
2025-02-06 15:15:00,SOUTH GATE,4,7
2025-02-06 15:15:00,THE LIVING WORLD,16,20
2025-02-06 15:30:00,SOUTH GATE,0,28
2025-02-06 15:30:00,THE LIVING WORLD,25,22
2025-02-06 15:45:00,SOUTH GATE,0,27
2025-02-06 15:45:00,THE LIVING WORLD,48,58
2025-02-06 16:00:00,SOUTH GATE,0,15
2025-02-06 16:00:00,THE LIVING WORLD,53,69
2025-02-06 16:15:00,SOUTH GATE,0,7
2025-02-06 16:15:00,THE LIVING WORLD,40,24
2025-02-06 16:30:00,THE LIVING WORLD,29,37
2025-02-06 16:45:00,THE LIVING WORLD,38,52
2025-02-06 17:00:00,THE LIVING WORLD,38,47
2025-02-06 17:15:00,SOUTH GATE,19,4
2025-02-06 17:15:00,THE LIVING WORLD,34,55
2025-02-06 17:30:00,THE LIVING WORLD,16,33
2025-02-06 17:45:00,THE LIVING WORLD,22,42
2025-02-06 18:00:00,THE LIVING WORLD,9,34
2025-02-06 18:15:00,THE LIVING WORLD,12,34
2025-02-06 18:30:00,THE LIVING WORLD,3,19
2025-02-06 18:45:00,THE LIVING WORLD,6,41
2025-02-06 19:00:00,THE LIVING WORLD,3,20
2025-02-06 19:15:00,SOUTH GATE,0,1
2025-02-06 19:15:00,THE LIVING WORLD,0,1
2025-02-07 08:45:00,SOUTH GATE,5,0
2025-02-07 08:45:00,THE LIVING WORLD,21,8
2025-02-07 09:00:00,SOUTH GATE,2,1
2025-02-07 09:00:00,THE LIVING WORLD,9,3
2025-02-07 09:15:00,SOUTH GATE,1,0
2025-02-07 09:15:00,THE LIVING WORLD,11,5
2025-02-07 09:30:00,SOUTH GATE,4,1
2025-02-07 09:30:00,THE LIVING WORLD,13,5
2025-02-07 09:45:00,SOUTH GATE,9,2
2025-02-07 09:45:00,THE LIVING WORLD,11,4
2025-02-07 10:00:00,SOUTH GATE,22,3
2025-02-07 10:00:00,THE LIVING WORLD,45,5
2025-02-07 10:15:00,SOUTH GATE,15,3
2025-02-07 10:15:00,THE LIVING WORLD,41,6
2025-02-07 10:30:00,SOUTH GATE,20,1
2025-02-07 10:30:00,THE LIVING WORLD,11,4
2025-02-07 10:45:00,SOUTH GATE,13,0
2025-02-07 10:45:00,THE LIVING WORLD,18,4
2025-02-07 11:00:00,SOUTH GATE,9,5
2025-02-07 11:00:00,THE LIVING WORLD,19,3
2025-02-07 11:15:00,SOUTH GATE,6,5
2025-02-07 11:15:00,THE LIVING WORLD,18,24
2025-02-07 11:30:00,SOUTH GATE,14,8
2025-02-07 11:30:00,THE LIVING WORLD,35,11
2025-02-07 11:45:00,SOUTH GATE,16,7
2025-02-07 11:45:00,THE LIVING WORLD,14,22
2025-02-07 12:00:00,SOUTH GATE,6,0
2025-02-07 12:00:00,THE LIVING WORLD,31,25
2025-02-07 12:15:00,SOUTH GATE,9,12
2025-02-07 12:15:00,THE LIVING WORLD,21,32
2025-02-07 12:30:00,SOUTH GATE,2,2
2025-02-07 12:30:00,THE LIVING WORLD,30,24
2025-02-07 12:45:00,SOUTH GATE,16,6
2025-02-07 12:45:00,THE LIVING WORLD,17,24
2025-02-07 13:00:00,SOUTH GATE,4,17
2025-02-07 13:00:00,THE LIVING WORLD,24,16
2025-02-07 13:15:00,SOUTH GATE,9,10
2025-02-07 13:15:00,THE LIVING WORLD,9,13
2025-02-07 13:30:00,SOUTH GATE,6,12
2025-02-07 13:30:00,THE LIVING WORLD,25,23
2025-02-07 13:45:00,SOUTH GATE,16,18
2025-02-07 13:45:00,THE LIVING WORLD,22,37
2025-02-07 14:00:00,SOUTH GATE,18,13
2025-02-07 14:00:00,THE LIVING WORLD,16,21
2025-02-07 14:15:00,SOUTH GATE,2,28
2025-02-07 14:15:00,THE LIVING WORLD,14,18
2025-02-07 14:30:00,SOUTH GATE,3,3
2025-02-07 14:30:00,THE LIVING WORLD,18,39
2025-02-07 14:45:00,SOUTH GATE,0,13
2025-02-07 14:45:00,THE LIVING WORLD,11,37
2025-02-07 15:00:00,SOUTH GATE,3,10
2025-02-07 15:00:00,THE LIVING WORLD,10,31
2025-02-07 15:15:00,SOUTH GATE,8,8
2025-02-07 15:15:00,THE LIVING WORLD,7,25
2025-02-07 15:30:00,SOUTH GATE,3,22
2025-02-07 15:30:00,THE LIVING WORLD,4,30
2025-02-07 15:45:00,SOUTH GATE,4,20
2025-02-07 15:45:00,THE LIVING WORLD,5,43
2025-02-07 16:00:00,SOUTH GATE,4,17
2025-02-07 16:00:00,THE LIVING WORLD,1,32
2025-02-07 16:15:00,SOUTH GATE,0,11
2025-02-07 16:15:00,THE LIVING WORLD,0,18
2025-02-07 16:30:00,SOUTH GATE,0,2
2025-02-07 16:30:00,THE LIVING WORLD,0,10
2025-02-07 16:45:00,SOUTH GATE,9,9
2025-02-07 16:45:00,THE LIVING WORLD,3,5
2025-02-07 17:00:00,THE LIVING WORLD,2,5
2025-02-07 17:15:00,THE LIVING WORLD,0,3
2025-02-07 17:30:00,THE LIVING WORLD,1,1
2025-02-08 08:45:00,SOUTH GATE,23,35
2025-02-08 08:45:00,THE LIVING WORLD,27,4
2025-02-08 09:00:00,SOUTH GATE,17,3
2025-02-08 09:00:00,THE LIVING WORLD,64,4
2025-02-08 09:15:00,SOUTH GATE,22,19
2025-02-08 09:15:00,THE LIVING WORLD,24,4
2025-02-08 09:30:00,SOUTH GATE,12,6
2025-02-08 09:30:00,THE LIVING WORLD,30,2
2025-02-08 09:45:00,SOUTH GATE,13,2
2025-02-08 09:45:00,THE LIVING WORLD,17,6
2025-02-08 10:00:00,SOUTH GATE,23,4
2025-02-08 10:00:00,THE LIVING WORLD,18,5
2025-02-08 10:15:00,SOUTH GATE,10,0
2025-02-08 10:15:00,THE LIVING WORLD,37,18
2025-02-08 10:30:00,SOUTH GATE,32,9
2025-02-08 10:30:00,THE LIVING WORLD,35,19
2025-02-08 10:45:00,SOUTH GATE,21,13
2025-02-08 10:45:00,THE LIVING WORLD,28,28
2025-02-08 11:00:00,SOUTH GATE,13,9
2025-02-08 11:00:00,THE LIVING WORLD,50,44
2025-02-08 11:15:00,SOUTH GATE,12,3
2025-02-08 11:15:00,THE LIVING WORLD,34,15
2025-02-08 11:30:00,SOUTH GATE,25,15
2025-02-08 11:30:00,THE LIVING WORLD,34,16
2025-02-08 11:45:00,SOUTH GATE,21,13
2025-02-08 11:45:00,THE LIVING WORLD,33,20
2025-02-08 12:00:00,SOUTH GATE,28,21
2025-02-08 12:00:00,THE LIVING WORLD,33,29
2025-02-08 12:15:00,SOUTH GATE,20,8
2025-02-08 12:15:00,THE LIVING WORLD,52,54
2025-02-08 12:30:00,SOUTH GATE,35,0
2025-02-08 12:30:00,THE LIVING WORLD,48,44
2025-02-08 12:45:00,SOUTH GATE,42,28
2025-02-08 12:45:00,THE LIVING WORLD,62,29
2025-02-08 13:00:00,SOUTH GATE,44,24
2025-02-08 13:00:00,THE LIVING WORLD,66,33
2025-02-08 13:15:00,SOUTH GATE,28,23
2025-02-08 13:15:00,THE LIVING WORLD,39,44
2025-02-08 13:30:00,SOUTH GATE,23,7
2025-02-08 13:30:00,THE LIVING WORLD,39,35
2025-02-08 13:45:00,SOUTH GATE,11,36
2025-02-08 13:45:00,THE LIVING WORLD,42,46
2025-02-08 14:00:00,SOUTH GATE,25,17
2025-02-08 14:00:00,THE LIVING WORLD,56,56
2025-02-08 14:15:00,SOUTH GATE,17,12
2025-02-08 14:15:00,THE LIVING WORLD,46,66
2025-02-08 14:30:00,SOUTH GATE,17,27
2025-02-08 14:30:00,THE LIVING WORLD,32,47
2025-02-08 14:45:00,SOUTH GATE,13,28
2025-02-08 14:45:00,THE LIVING WORLD,49,100
2025-02-08 15:00:00,SOUTH GATE,9,38
2025-02-08 15:00:00,THE LIVING WORLD,32,59
2025-02-08 15:15:00,SOUTH GATE,12,39
2025-02-08 15:15:00,THE LIVING WORLD,27,60
2025-02-08 15:30:00,SOUTH GATE,6,51
2025-02-08 15:30:00,THE LIVING WORLD,20,99
2025-02-08 15:45:00,SOUTH GATE,18,64
2025-02-08 15:45:00,THE LIVING WORLD,12,123
2025-02-08 16:00:00,SOUTH GATE,3,67
2025-02-08 16:00:00,THE LIVING WORLD,10,123
2025-02-08 16:15:00,SOUTH GATE,0,6
2025-02-08 16:15:00,THE LIVING WORLD,4,40
2025-02-08 16:30:00,SOUTH GATE,1,12
2025-02-08 16:30:00,THE LIVING WORLD,1,6
2025-02-08 16:45:00,SOUTH GATE,0,1
2025-02-08 16:45:00,THE LIVING WORLD,0,3
2025-02-08 17:00:00,SOUTH GATE,1,1
2025-02-08 17:00:00,THE LIVING WORLD,0,1
2025-02-08 17:15:00,SOUTH GATE,8,2
2025-02-08 17:30:00,THE LIVING WORLD,0,1
2025-02-09 08:45:00,SOUTH GATE,5,0
2025-02-09 08:45:00,THE LIVING WORLD,17,4
2025-02-09 09:00:00,SOUTH GATE,12,0
2025-02-09 09:00:00,THE LIVING WORLD,26,5
2025-02-09 09:15:00,SOUTH GATE,15,1
2025-02-09 09:15:00,THE LIVING WORLD,35,14
2025-02-09 09:30:00,SOUTH GATE,10,0
2025-02-09 09:30:00,THE LIVING WORLD,13,0
2025-02-09 09:45:00,SOUTH GATE,8,3
2025-02-09 09:45:00,THE LIVING WORLD,21,3
2025-02-09 10:00:00,SOUTH GATE,16,2
2025-02-09 10:00:00,THE LIVING WORLD,33,11
2025-02-09 10:15:00,SOUTH GATE,32,2
2025-02-09 10:15:00,THE LIVING WORLD,43,18
2025-02-09 10:30:00,SOUTH GATE,20,0
2025-02-09 10:30:00,THE LIVING WORLD,29,13
2025-02-09 10:45:00,SOUTH GATE,10,7
2025-02-09 10:45:00,THE LIVING WORLD,16,16
2025-02-09 11:00:00,SOUTH GATE,17,2
2025-02-09 11:00:00,THE LIVING WORLD,21,19
2025-02-09 11:15:00,SOUTH GATE,16,12
2025-02-09 11:15:00,THE LIVING WORLD,25,32
2025-02-09 11:30:00,SOUTH GATE,9,20
2025-02-09 11:30:00,THE LIVING WORLD,20,30
2025-02-09 11:45:00,SOUTH GATE,7,27
2025-02-09 11:45:00,THE LIVING WORLD,18,35
2025-02-09 12:00:00,SOUTH GATE,26,5
2025-02-09 12:00:00,THE LIVING WORLD,32,32
2025-02-09 12:15:00,SOUTH GATE,13,5
2025-02-09 12:15:00,THE LIVING WORLD,35,26
2025-02-09 12:30:00,SOUTH GATE,15,6
2025-02-09 12:30:00,THE LIVING WORLD,33,21
2025-02-09 12:45:00,SOUTH GATE,16,12
2025-02-09 12:45:00,THE LIVING WORLD,33,40
2025-02-09 13:00:00,SOUTH GATE,16,15
2025-02-09 13:00:00,THE LIVING WORLD,43,40
2025-02-09 13:15:00,SOUTH GATE,23,5
2025-02-09 13:15:00,THE LIVING WORLD,37,30
2025-02-09 13:30:00,SOUTH GATE,13,14
2025-02-09 13:30:00,THE LIVING WORLD,24,29
2025-02-09 13:45:00,SOUTH GATE,22,27
2025-02-09 13:45:00,THE LIVING WORLD,35,55
2025-02-09 14:00:00,SOUTH GATE,10,23
2025-02-09 14:00:00,THE LIVING WORLD,31,20
2025-02-09 14:15:00,SOUTH GATE,12,21
2025-02-09 14:15:00,THE LIVING WORLD,31,35
2025-02-09 14:30:00,SOUTH GATE,8,18
2025-02-09 14:30:00,THE LIVING WORLD,35,45
2025-02-09 14:45:00,SOUTH GATE,5,13
2025-02-09 14:45:00,THE LIVING WORLD,30,21
2025-02-09 15:00:00,SOUTH GATE,2,7
2025-02-09 15:00:00,THE LIVING WORLD,13,32
2025-02-09 15:15:00,SOUTH GATE,5,28
2025-02-09 15:15:00,THE LIVING WORLD,18,45
2025-02-09 15:30:00,SOUTH GATE,14,32
2025-02-09 15:30:00,THE LIVING WORLD,6,46
2025-02-09 15:45:00,SOUTH GATE,9,43
2025-02-09 15:45:00,THE LIVING WORLD,12,80
2025-02-09 16:00:00,SOUTH GATE,0,12
2025-02-09 16:00:00,THE LIVING WORLD,5,53
2025-02-09 16:15:00,SOUTH GATE,0,5
2025-02-09 16:15:00,THE LIVING WORLD,1,6
2025-02-09 16:30:00,SOUTH GATE,1,3
2025-02-09 16:30:00,THE LIVING WORLD,1,3
2025-02-09 17:00:00,SOUTH GATE,1,2
2025-02-09 17:00:00,THE LIVING WORLD,0,1
2025-02-09 17:15:00,THE LIVING WORLD,1,1
2025-02-09 18:00:00,THE LIVING WORLD,1,1
2025-02-09 19:00:00,THE LIVING WORLD,0,1
2025-02-10 08:45:00,SOUTH GATE,5,4
2025-02-10 08:45:00,THE LIVING WORLD,9,4
2025-02-10 09:00:00,SOUTH GATE,4,0
2025-02-10 09:00:00,THE LIVING WORLD,18,1
2025-02-10 09:15:00,SOUTH GATE,0,2
2025-02-10 09:15:00,THE LIVING WORLD,9,3
2025-02-10 09:30:00,SOUTH GATE,1,1
2025-02-10 09:30:00,THE LIVING WORLD,8,2
2025-02-10 09:45:00,THE LIVING WORLD,15,4
2025-02-10 10:00:00,SOUTH GATE,4,2
2025-02-10 10:00:00,THE LIVING WORLD,26,0
2025-02-10 10:15:00,SOUTH GATE,11,13
2025-02-10 10:15:00,THE LIVING WORLD,18,9
2025-02-10 10:30:00,THE LIVING WORLD,24,7
2025-02-10 10:45:00,SOUTH GATE,1,0
2025-02-10 10:45:00,THE LIVING WORLD,13,7
2025-02-10 11:00:00,THE LIVING WORLD,19,7
2025-02-10 11:15:00,SOUTH GATE,3,2
2025-02-10 11:15:00,THE LIVING WORLD,29,5
2025-02-10 11:30:00,THE LIVING WORLD,15,10
2025-02-10 11:45:00,SOUTH GATE,3,3
2025-02-10 11:45:00,THE LIVING WORLD,23,14
2025-02-10 12:00:00,THE LIVING WORLD,11,12
2025-02-10 12:15:00,SOUTH GATE,0,2
2025-02-10 12:15:00,THE LIVING WORLD,31,7
2025-02-10 12:30:00,SOUTH GATE,1,0
2025-02-10 12:30:00,THE LIVING WORLD,25,30
2025-02-10 12:45:00,SOUTH GATE,0,2
2025-02-10 12:45:00,THE LIVING WORLD,19,34
2025-02-10 13:00:00,THE LIVING WORLD,41,26
2025-02-10 13:15:00,THE LIVING WORLD,16,10
2025-02-10 13:30:00,THE LIVING WORLD,17,29
2025-02-10 13:45:00,SOUTH GATE,1,2
2025-02-10 13:45:00,THE LIVING WORLD,26,17
2025-02-10 14:00:00,SOUTH GATE,1,2
2025-02-10 14:00:00,THE LIVING WORLD,8,13
2025-02-10 14:15:00,SOUTH GATE,0,4
2025-02-10 14:15:00,THE LIVING WORLD,25,23
2025-02-10 14:30:00,SOUTH GATE,0,2
2025-02-10 14:30:00,THE LIVING WORLD,18,22
2025-02-10 14:45:00,SOUTH GATE,3,3
2025-02-10 14:45:00,THE LIVING WORLD,11,13
2025-02-10 15:00:00,THE LIVING WORLD,4,20
2025-02-10 15:15:00,SOUTH GATE,2,0
2025-02-10 15:15:00,THE LIVING WORLD,6,20
2025-02-10 15:30:00,SOUTH GATE,1,2
2025-02-10 15:30:00,THE LIVING WORLD,6,25
2025-02-10 15:45:00,SOUTH GATE,0,2
2025-02-10 15:45:00,THE LIVING WORLD,4,48
2025-02-10 16:00:00,SOUTH GATE,0,5
2025-02-10 16:00:00,THE LIVING WORLD,5,52
2025-02-10 16:15:00,SOUTH GATE,3,3
2025-02-10 16:15:00,THE LIVING WORLD,0,22
2025-02-10 16:30:00,SOUTH GATE,2,8
2025-02-10 16:30:00,THE LIVING WORLD,1,14
2025-02-10 16:45:00,SOUTH GATE,4,2
2025-02-10 16:45:00,THE LIVING WORLD,0,6
2025-02-10 17:00:00,THE LIVING WORLD,0,7
2025-02-10 17:15:00,THE LIVING WORLD,0,3
2025-02-10 17:30:00,THE LIVING WORLD,0,2
2025-02-10 17:45:00,THE LIVING WORLD,0,1
2025-02-11 08:45:00,SOUTH GATE,5,0
2025-02-11 08:45:00,THE LIVING WORLD,35,10
2025-02-11 09:00:00,SOUTH GATE,2,0
2025-02-11 09:00:00,THE LIVING WORLD,12,4
2025-02-11 09:15:00,SOUTH GATE,2,0
2025-02-11 09:15:00,THE LIVING WORLD,14,1
2025-02-11 09:30:00,SOUTH GATE,3,3
2025-02-11 09:30:00,THE LIVING WORLD,15,4
2025-02-11 09:45:00,SOUTH GATE,1,1
2025-02-11 09:45:00,THE LIVING WORLD,19,3
2025-02-11 10:00:00,SOUTH GATE,1,0
2025-02-11 10:00:00,THE LIVING WORLD,14,6
2025-02-11 10:15:00,SOUTH GATE,0,2
2025-02-11 10:15:00,THE LIVING WORLD,27,6
2025-02-11 10:30:00,SOUTH GATE,3,2
2025-02-11 10:30:00,THE LIVING WORLD,11,7
2025-02-11 10:45:00,THE LIVING WORLD,29,28
2025-02-11 11:00:00,SOUTH GATE,3,3
2025-02-11 11:00:00,THE LIVING WORLD,24,15
2025-02-11 11:15:00,THE LIVING WORLD,24,7
2025-02-11 11:30:00,SOUTH GATE,1,4
2025-02-11 11:30:00,THE LIVING WORLD,16,8
2025-02-11 11:45:00,SOUTH GATE,7,4
2025-02-11 11:45:00,THE LIVING WORLD,12,19
2025-02-11 12:00:00,SOUTH GATE,1,1
2025-02-11 12:00:00,THE LIVING WORLD,25,23
2025-02-11 12:15:00,THE LIVING WORLD,21,40
2025-02-11 12:30:00,THE LIVING WORLD,21,26
2025-02-11 12:45:00,SOUTH GATE,1,2
2025-02-11 12:45:00,THE LIVING WORLD,15,14
2025-02-11 13:00:00,SOUTH GATE,3,3
2025-02-11 13:00:00,THE LIVING WORLD,23,61
2025-02-11 13:15:00,SOUTH GATE,1,1
2025-02-11 13:15:00,THE LIVING WORLD,14,11
2025-02-11 13:30:00,THE LIVING WORLD,16,30
2025-02-11 13:45:00,SOUTH GATE,3,6
2025-02-11 13:45:00,THE LIVING WORLD,14,22
2025-02-11 14:00:00,SOUTH GATE,1,0
2025-02-11 14:00:00,THE LIVING WORLD,3,6
2025-02-11 14:15:00,THE LIVING WORLD,1,14
2025-02-11 14:30:00,SOUTH GATE,2,3
2025-02-11 14:30:00,THE LIVING WORLD,12,24
2025-02-11 14:45:00,SOUTH GATE,7,6
2025-02-11 14:45:00,THE LIVING WORLD,11,14
2025-02-11 15:00:00,SOUTH GATE,4,3
2025-02-11 15:00:00,THE LIVING WORLD,10,17
2025-02-11 15:15:00,SOUTH GATE,0,2
2025-02-11 15:15:00,THE LIVING WORLD,15,20
2025-02-11 15:30:00,THE LIVING WORLD,4,18
2025-02-11 15:45:00,SOUTH GATE,0,2
2025-02-11 15:45:00,THE LIVING WORLD,2,25
2025-02-11 16:00:00,SOUTH GATE,0,11
2025-02-11 16:00:00,THE LIVING WORLD,2,37
2025-02-11 16:15:00,SOUTH GATE,5,9
2025-02-11 16:15:00,THE LIVING WORLD,2,14
2025-02-11 16:30:00,THE LIVING WORLD,0,4
2025-02-11 16:45:00,SOUTH GATE,3,3
2025-02-11 16:45:00,THE LIVING WORLD,1,12
2025-02-11 17:00:00,SOUTH GATE,0,2
2025-02-11 17:00:00,THE LIVING WORLD,1,9
2025-02-11 17:15:00,THE LIVING WORLD,0,3
2025-02-11 17:30:00,SOUTH GATE,1,1
2025-02-11 17:30:00,THE LIVING WORLD,0,3
2025-02-11 18:00:00,THE LIVING WORLD,0,2
2025-02-11 19:30:00,THE LIVING WORLD,2,0
2025-02-11 19:45:00,THE LIVING WORLD,0,2
2025-02-12 08:45:00,THE LIVING WORLD,6,0
2025-02-12 09:00:00,THE LIVING WORLD,1,0
2025-02-12 09:30:00,SOUTH GATE,4,4
2025-02-12 09:45:00,THE LIVING WORLD,0,6
2025-02-12 10:00:00,THE LIVING WORLD,1,0
2025-02-12 10:15:00,SOUTH GATE,0,4
2025-02-12 10:15:00,THE LIVING WORLD,2,1
2025-02-12 10:30:00,SOUTH GATE,4,0
2025-02-12 10:45:00,SOUTH GATE,1,6
2025-02-12 11:00:00,SOUTH GATE,5,0
2025-02-12 11:30:00,THE LIVING WORLD,0,1
2025-02-12 12:15:00,SOUTH GATE,0,1
2025-02-12 12:30:00,SOUTH GATE,1,0
